aroma,body,flavor,roast_level,origin,est_price,rating
9.0,9.0,9.0,Medium-Light,"Los Altos, Chiapas State, Mexico",$16.95/16 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Los Altos, Chiapas State, Mexico",$16.00/12 ounces,93.0
9.0,9.0,9.0,Light,"Ka‘ū growing region, Big Island of Hawai’i",$30.00/4 ounces,93.0
9.0,8.0,9.0,Medium-Light,"Kiambu County, Kenya",$27.00/14 ounces,94.0
9.0,8.0,9.0,Light,"Djimma growing region, Oromia State, Ethiopia",$19.50/10 ounces,94.0
9.0,9.0,9.0,Medium,"Alishan Township, Chiayi County, Taiwan",NT $2300/230 grams,94.0
9.0,8.0,9.0,Medium,"Yirgacheffe growing region, southern Ethiopia",$20.00/12 ounces,92.0
9.0,8.0,9.0,Medium-Light,"Yirgacheffe growing region, southern Ethiopia",$18.00/12 ounces,93.0
9.0,9.0,9.0,Light,"Tarrazu growing region, Costa Rica",NT $680/230 grams,93.0
9.0,8.0,9.0,Medium-Light,"Nyeri County, Kenya",$23.50/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Alishan, Chia-Yi, Taiwan",NT $600/50 grams,95.0
9.0,9.0,10.0,Light,"La Libertad, Huehuetenango Department, Guatemala",NT $1200/4 ounces,96.0
9.0,9.0,9.0,Medium-Light,"Tarrazú, Costa Rica",$30.00/12 ounces,94.0
9.0,8.0,9.0,Medium,"Costa Rica, El Salvador",$17.50/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Kayanza, Burundi",$23.00/12 ounces,93.0
9.0,9.0,10.0,Light,"Saraguro, Loja, Ecuador",NT $800/20 grams,96.0
9.0,9.0,9.0,Medium-Light,"Sabanilla de Alajuela growing region, Costa Rica",$18.95/12 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Kona growing region, “Big Island” of Hawai’i",$45.99/12 ounces,95.0
9.0,8.0,9.0,Medium-Light,"Lake Atitlán growing region, Guatemala",$16.00/12 ounces,93.0
9.0,8.0,9.0,Medium-Light,"Antigua growing region, Guatemala",$10.00/12 ounces,93.0
9.0,8.0,9.0,Medium-Light,"Antigua growing region, Guatemala",$10.00/12 ounces,93.0
8.0,9.0,9.0,Medium-Light,"Lake Atitlán growing region, Guatemala",$16.00/12 ounces,92.0
9.0,9.0,9.0,Medium-Light,"Guji Zone, Oromia Region, southern Ethiopia",$21.00/12 ounces,93.0
9.0,9.0,9.0,Medium,"Alishan growing region, Taiwan","NT $1,500/250 grams",93.0
9.0,8.0,9.0,Medium-Light,"El Bálsamo Quetzaltepec growing region, El Salvador",$21.60/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Guji Zone, Oromia Region, Ethiopia",$20.00/12 ounces,94.0
9.0,9.0,10.0,Light,"Bench-Maji Zone, southern Ethiopia",$35.00/200 grams,96.0
8.0,9.0,9.0,Medium-Light,Colombia; Guatemala; Mexico,$16.95/12 ounces,93.0
9.0,9.0,10.0,Medium-Light,"Yirgacheffe growing region, southern Ethiopia",$20.95/12 ounces,96.0
8.0,9.0,9.0,Medium-Light,Guatemala; Ethiopia; Colombia,$22.50/12 ounces,92.0
9.0,9.0,9.0,Light,"Volcan growing region, western Panama",$43.00/200 grams,93.0
9.0,9.0,9.0,Light,"Volcan growing region, western Panama",$40.00/200 grams,94.0
9.0,9.0,9.0,Light,"Volcan growing region, western Panama",$45.00/4 ounces,94.0
9.0,8.0,9.0,Medium-Light,"Tolima, Colombia",$20.50/12 ounces,93.0
9.0,8.0,9.0,Medium-Light,"Guji growing region, south-central Ethiopia",NT $329/8 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Nyeri growing region, south-central Kenya",$28.00/12 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Chiriqui Province, far western Panama",NT $549/100 grams,94.0
9.0,8.0,9.0,Medium-Light,"Nyeri growing region, south-central Kenya",$27.00/12 ounces,94.0
9.0,9.0,9.0,Medium-Light,Burundi,$15.95/12 ounces,93.0
9.0,9.0,9.0,Light,"Sidamo growing region, Ethiopia",$27.00/10 ounces,94.0
8.0,9.0,9.0,Medium-Light,Brazil; Guatemala; Colombia,NT $450/454 grams,90.0
9.0,8.0,9.0,Medium-Light,Brazil; Guatemala; Tanzania; Ethiopia,NT $450/454 grams,92.0
9.0,10.0,10.0,Light,"Piendamó, Cauca Department, Colombia",$19.00/8 ounces,96.0
9.0,8.0,9.0,Medium-Light,"Antigua, Guatemala",$22.00/12 ounces,92.0
8.0,9.0,9.0,Medium-Light,"Corquin, Honduras",$22.00/12 ounces,92.0
9.0,8.0,9.0,Medium-Light,"Nariño Department, southern Colombia",$45.00/12 ounces,93.0
9.0,9.0,9.0,Light,"Quindio Department, Colombia",$50.00/6 ounces,94.0
9.0,9.0,9.0,Light,"Agaro Gera, Jimma Zone, Oromia State, Ethiopia",$17.00/12 ounces,94.0
9.0,9.0,9.0,Light,"Tarrazu growing region, Costa Rica",$28.00/12 ounces,94.0
8.0,9.0,9.0,Medium-Light,"Atok Benguet, northern Philippines",$17.50/6 ounces,92.0
8.0,8.0,9.0,Medium-Light,"Kabare, South Kivu Province, Democratic Republic of the Congo",$18.00/12 ounces,92.0
9.0,9.0,9.0,Medium-Light,"West Valley growing region, Costa Rica",$20.00/8 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Ka‘u growing region, Big Island of Hawai’i",$30.00/4 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Kabiufa, Eastern Highlands, Papua New Guinea",$20.00/12 ounces,94.0
9.0,8.0,9.0,Light,"Yirgacheffe growing region, southern Ethiopia",NT $349/8 ounces,93.0
9.0,9.0,9.0,Light,"Yirgacheffe growing region, south-central Ethiopia",NT $550/8 ounces,94.0
9.0,9.0,9.0,Light,"West Valley, Costa Rica",NT $349/100 grams,94.0
9.0,9.0,9.0,Medium-Light,"Kiambu County, south-central Kenya",NT $349/8 ounces,94.0
8.0,8.0,8.0,Medium-Light,Ethiopia; Colombia; Sumatra,NT $240/8 ounces,90.0
8.0,9.0,9.0,Medium-Light,Colombia; El Salvador,NT $350/8 ounces,92.0
9.0,8.0,9.0,Medium,Guatemala; Mexico,$17.95/12 ounces,92.0
9.0,9.0,9.0,Medium-Light,Guatemala; Ethiopia; Colombia,NT $210/8 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Nakuru County, Kenya",$24.00/12 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Nakuru County, Kenya",$24.00/12 ounces,94.0
9.0,9.0,9.0,Light,"Worka Sakaro, Gedeb District, Gedeo Zone, Ethiopia",$20.00/12 ounces,95.0
8.0,8.0,8.0,Medium-Light,"Tarrazu growing region, Costa Rica",$18.00/12 ounces,90.0
9.0,9.0,9.0,Medium-Light,"Guji Zone, Oromia Region, southern Ethiopia",$26.50/12 ounces,92.0
9.0,9.0,9.0,Light,"Circasia Municipality, Quindio Department, Colombia",$18.00/8 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Dota, Tarrazú, Costa Rica",$26.00/12 ounces,94.0
9.0,9.0,9.0,Medium-Light,Ethiopia; Sumatra,$17.50/12 ounces,93.0
8.0,9.0,9.0,,"Gedeb District, Gedeo Zone, southern Ethiopia",$21.00/10 single-serve brew bags,92.0
8.0,9.0,9.0,,"Huila Department, Colombia",$34.00/5 single-serve brew bags,92.0
9.0,8.0,9.0,Medium-Light,Colombia; Kenya; Costa Rica,NT $500/200 grams,93.0
9.0,8.0,9.0,Medium-Light,Colombia; Kenya; El Salvador,NT $500/200 grams,93.0
9.0,9.0,9.0,Medium-Light,"Mataquescuintla, Jalapa, Guatemala",$19.00/8 ounces,94.0
9.0,8.0,10.0,Medium-Light,"Gedeb District, Gedeo Zone, southern Ethiopia",$20.00/12 ounces,95.0
9.0,9.0,9.0,Medium-Light,"San Ignacio, Cajamarca, Peru",$19.00/12 ounces,94.0
9.0,9.0,9.0,Light,"Piendamó, Cauca Department, Colombia",$22.00/12 ounces,95.0
9.0,9.0,9.0,Light,"Bench-Maji Zone, Southern Ethiopia",NT $600/200 grams,94.0
9.0,9.0,9.0,Medium-Light,"Huye District, Rwanda",$19.00/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Sacatepequez, Antigua growing region, Guatemala",$19.00/12 ounces,93.0
9.0,8.0,9.0,Medium-Light,"Palencia, central Guatemala",$23.00/12 ounces,93.0
9.0,8.0,9.0,Medium-Light,"Nyeri growing region, south-central Kenya",$24.25/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"La Coipa, San Ignacio, Cajamarca, Peru",$23.50/12 ounces,93.0
9.0,8.0,9.0,Medium-Light,"Wenago Woreda, Gedeo Zone, SNNP, southern Ethiopia",$21.50/12 ounces,93.0
8.0,8.0,8.0,Dark,"Africa/Arabia, Indo-Pacific",$19.95/16 ounces,89.0
9.0,9.0,9.0,Light,Costa Rica; Ethiopia,NT $450/200 grams,94.0
9.0,9.0,9.0,Medium-Light,"Quindio Department, Pijao Village, Colombia",NT $520/200 grams,95.0
9.0,9.0,9.0,Light,"Tolima, Colombia",NT $550/200 grams,95.0
9.0,8.0,9.0,Medium,Brazil; Thailand; Nicaragua; Ecuador,$19.00/12 ounces,93.0
9.0,9.0,9.0,Light,"Holualoa, Kona, Big Island of Hawai’i",$35.00/4 ounces,95.0
9.0,9.0,9.0,Medium-Light,"Hayma Kharijiya growing region, Yemen",$39.95/12 ounces,95.0
9.0,8.0,9.0,Medium-Light,"Burundi, Colombia",$19.00/12 ounces,93.0
9.0,8.0,9.0,Medium-Light,"La Libertad, Huehuetenango Department, Guatemala",NT $120/227 grams,93.0
9.0,9.0,9.0,Medium-Light,"Piendamo, Cauca Department, Colombia",NT $550/100 grams,93.0
9.0,9.0,9.0,Medium-Light,"Agaro Gera, Jimma Zone, Oromia State, Ethiopia",$23.00/12 ounces,95.0
9.0,9.0,9.0,Light,"Sabanilla de Alajuela, Central Valley, Costa Rica",$30.00/12 ounces,95.0
10.0,9.0,10.0,Medium-Light,"Piendamo, Cauca Department, Colombia",$20.00/8 ounces,98.0
9.0,8.0,9.0,Medium,"Huila Department, Colombia",NT $520/227 grams,91.0
8.0,8.0,8.0,Medium-Light,Ethiopia; Sumatra,$15.95/12 ounces,90.0
9.0,9.0,9.0,Medium-Light,"Bench-Maji Zone, Southern Ethiopia",NT $500/200 grams,94.0
9.0,9.0,9.0,Medium-Light,Costa Rica; Ethiopia,NT $450/200 grams,94.0
9.0,9.0,9.0,Medium-Light,"Lintong growing region, North Sumatra Province, Indonesia",$21.00/12 ounces,95.0
9.0,9.0,10.0,Medium-Light,"Ka'u growing district, Big Island of Hawai’i",$35.00/4 ounces,96.0
9.0,9.0,9.0,Light,"Boquete growing region, western Panama",$20.00/4 ounces,95.0
9.0,9.0,10.0,Medium-Light,"Boquete growing region, western Panama",$22.00/4 ounces,95.0
9.0,8.0,9.0,Medium-Light,"Antigua, Guatemala",$20.00/12 ounces,91.0
9.0,8.0,9.0,Medium-Light,"Coban, Alta Verapaz, Guatemala",$20.00/12 ounces,91.0
8.0,8.0,8.0,Medium-Light,"Coban, Alta Verapaz, Guatemala",$17.00/12 ounces,91.0
8.0,8.0,9.0,Medium-Light,"Acatenango growing region, Guatemala",$30.00/12 ounces,92.0
8.0,8.0,8.0,Medium,Not disclosed,$17.00/12 ounces,90.0
8.0,9.0,8.0,Medium,Brazil; Ethiopia; Colombia,$16.00/12 ounces,90.0
8.0,9.0,9.0,Medium-Light,"Santa Elena Province, Ecuador",$29.00/12 ounces,92.0
9.0,8.0,9.0,Light,Colombia; Ethiopia,NT $380/227 grams,93.0
9.0,8.0,9.0,Medium-Light,"Nyeri growing region, south-central Kenya",$16.00/12 ounces,92.0
9.0,8.0,9.0,Medium-Light,"Sidamo growing region, south-central Ethiopia",$16.99/16 ounces,92.0
9.0,8.0,9.0,Medium-Light,"Murata, Kayanza, Burundi",$23.00/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Huila, Colombia",NT $480/100 grams,94.0
9.0,8.0,9.0,Medium-Light,Colombia; Ethiopia,$16.50/12 ounces,93.0
9.0,9.0,10.0,Light,"Sidamo growing region, southern Ethiopia",NT $450/4 ounces,96.0
9.0,9.0,10.0,Light,"Volcan Baru, Boquete growing region, Panama",$45.00/4 ounces,96.0
8.0,9.0,9.0,Light,"Llano Bonita de Naranjo, Costa Rica",$24.50/12 ounces,92.0
9.0,9.0,9.0,Medium-Light,"La Libertad, Huehuetenango Department, Guatemala",$18.00/6 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Quindio Department, Colombia",NT $650/200 grams,94.0
9.0,9.0,9.0,Light,"San José de Minas, Pichincha Province, Ecuador",$16.00/4 ounces,95.0
9.0,9.0,9.0,Light,"Huila Department, Colombia",NT $550/8 ounces,95.0
9.0,8.0,9.0,Light,"Mogiana growing region, Sao Paulo State, Brazil",$19.75/12 ounces,93.0
9.0,9.0,9.0,Light,"Yirgacheffe growing region, south-central Ethiopia",$24.00/12 ounces,93.0
9.0,8.0,9.0,Light,"Garzón, Huila Department, Colombia",$40.00/6 ounces,93.0
9.0,9.0,9.0,Medium-Light,"El Bálsamo Quetzaltepec, El Salvador",$24.00/12 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Yirgacheffe growing region, south-central Ethiopia",NT $400/8 ounces,94.0
9.0,9.0,9.0,Medium-Light,Brazil; Honduras; Colombia,HKD $196/200 grams,93.0
9.0,9.0,9.0,Medium-Light,"Konga, Yirgacheffe growing region, south-central Ethiopia",HKD $95/100 grams,93.0
9.0,8.0,9.0,Medium-Light,"Yirgacheffe growing region, south-central Ethiopia",NT $400/200 grams,93.0
9.0,8.0,9.0,Light,"El Progreso, eastern Guatemala",$26.00/12 ounces,92.0
8.0,9.0,9.0,Light,"El Progreso, eastern Guatemala",$26.00/12 ounces,92.0
9.0,9.0,9.0,Medium-Light,"Atitlan, Guatemala",$25.00/250 grams,93.0
9.0,8.0,9.0,Light,"El Cedral, Santa Barbara, Honduras",$40.00/12 ounces,93.0
9.0,8.0,9.0,Medium-Light,Costa Rica; Guatemala; Ethiopia,$18.00/12 ounces,92.0
9.0,8.0,9.0,Light,"Chaltenango, El Salvador",$28.00/12 ounces,92.0
9.0,8.0,9.0,Medium-Light,"Jinotega Department, Nicaragua",$20.00/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Jinotega Department, Nicaragua",$20.00/12 ounces,93.0
9.0,9.0,9.0,Light,"Huila Department, Colombia",$34.95/12 ounces,93.0
9.0,9.0,9.0,Light,"Quindio Department, Colombia",$33.00/8 ounces,94.0
8.0,8.0,8.0,Medium-Light,Kenya; Ethiopia; Brazil,NT$ 180/200 grams,90.0
8.0,9.0,9.0,Light,"Huila Department, Colombia",NT$ 420/8 ounces,92.0
9.0,9.0,9.0,Light,"Piendamo, Cauca Department, Colombia",$27.00/100 grams,95.0
9.0,9.0,9.0,Light,"Kageyo, Eastern Province, Rwanda",NT$ 800/8 ounces,95.0
9.0,8.0,9.0,Light,"Sidamo growing region, south-central Ethiopia",$20.00/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Tarrazu, Costa Rica",$23.00/12 ounces,94.0
9.0,9.0,9.0,Light,Panama; Colombia; Ethiopia,NT$ 970/227 grams,94.0
9.0,8.0,9.0,Medium-Light,Colombia; Kenya; Ethiopia,NT$ 450/200 grams,93.0
9.0,9.0,9.0,Light,"Gedeb District, Gedeo Zone, southern Ethiopia",NT$ 400/200 grams,94.0
8.0,9.0,9.0,Light,"Antigua, Guatemala",NT$ 370/225 grams,92.0
9.0,8.0,9.0,Medium-Light,"Wahgi Valley, Papua New Guinea",$14.49/12 ounces,92.0
9.0,9.0,9.0,Medium-Light,"Cajamarca, Peru",$18.00/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Nyeri growing region, south-central Kenya",$22.00/12 ounces,94.0
8.0,8.0,9.0,Medium-Light,"Monte Verde, Santa Ana Department, central El Salvador",$16.00/12 ounces,92.0
9.0,8.0,9.0,Medium-Light,"Oaxaca, Mexico",$21.00/12 ounces,93.0
9.0,8.0,9.0,Light,"Nyeri growing region, south-central Kenya",NT$299/200 grams,93.0
9.0,8.0,8.0,Medium-Light,Not disclosed,$21.00/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Naranjo, Alajuela, Costa Rica",NT$400/4 ounces,93.0
8.0,8.0,9.0,Medium-Light,"Huila Department, Colombia",$24.00/12 ounces,92.0
9.0,8.0,9.0,Medium-Light,"Ocotepeque, Honduras",$22.00/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Antigua, Guatemala",$23.00/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Yirgacheffe growing region, southern Ethiopia",$24.50/12 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Kona growing region, Big Island of Hawai’i",$27.95/7 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Ka‘ū growing district, ""Big Island"" of Hawai’i",$30.00/7 ounces,94.0
9.0,9.0,9.0,Light,"Ka‘ū growing region, Big Island of Hawai’i",$32.00/8 ounces,94.0
9.0,8.0,9.0,Medium-Light,"Holualoa, North Kona growing district, “Big Island” of Hawai’i",$82.00/4 ounces,94.0
9.0,9.0,9.0,Light,"Yirgacheffe growing region, south-central Ethiopia",$21.50/12 ounces,94.0
9.0,8.0,9.0,Medium-Light,"Holualoa, Kona, Big Island of Hawai’i",$30.00/4 ounces,93.0
9.0,9.0,9.0,Light,"Boquete growing region, western Panama",$40.00/4 ounces,94.0
9.0,8.0,9.0,Medium-Light,"Guji Zone, Oromia Region, southern Ethiopia",NT 360/200 grams,93.0
9.0,9.0,9.0,Medium,"Embu County, Kenya",NT 550/200 grams,93.0
9.0,9.0,9.0,Medium-Light,"Sidamo growing region, south-central Ethiopia",$24.50/12 ounces,93.0
9.0,8.0,9.0,Medium-Light,"Chericho, Sidamo, Ethiopia",$22.00/8 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Kirinyaga County, Kenya",$22.00/12 ounces,93.0
9.0,8.0,9.0,Light,"Bensa District, Sidamo growing region, Ethiopia",NT $350/227 grams,94.0
9.0,9.0,9.0,Medium-Light,"Aceh Province, Sumatra, Indonesia",$23.00/12 ounces,94.0
9.0,9.0,9.0,Light,"Guji Zone, Oromia Region, southern Ethiopia",NT $490/8 ounces,93.0
9.0,8.0,9.0,Medium-Light,Brazil; India; Ethiopia,NT $380/450 grams,93.0
9.0,8.0,9.0,Medium-Light,"Ka‘ū growing district, Big Island of Hawai’i",$20.50/7 ounces,93.0
9.0,9.0,9.0,Light,"Chachagüí, Nariño Department, Colombia",$21.00/12 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Chericho, Sidamo growing region, Ethiopia",$22.00/8 ounces,95.0
9.0,9.0,9.0,Light,"Piendamo, Cauca Department, Colombia",$40.00/4 ounces,94.0
9.0,9.0,9.0,Light,"Palestina, Huila Department, Colombia",$25.00/12 ounces,95.0
9.0,9.0,9.0,Medium-Light,"Piendamó, Cauca Department, Colombia",NT $430/200 grams,95.0
10.0,9.0,9.0,Light,"Tolima growing region, Colombia",$49.00/8 ounces,95.0
9.0,9.0,9.0,Medium-Light,Brazil; Costa Rica; Ethiopia,$15.00/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,Ethiopia; Honduras; Kenya; Guatemala,NT $320/8 ounces,94.0
9.0,9.0,9.0,Light,"Sidamo growing region, southern Ethiopia",NT $310/8 ounces,94.0
9.0,9.0,9.0,Light,"Gimbo, Kaffa Province, Ethiopia",NT $250/8 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Gimbo, Kaffa Province, Ethiopia",NT $200/8 ounces,94.0
9.0,9.0,9.0,Medium-Light,Guatemala; Colombia; Brazil,NT $299/16 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Apaneca-Ilamatepec growing region, El Salvador",$22.50/12 ounces,93.0
9.0,9.0,9.0,Light,"Nyeri growing region, south-central Kenya",$22.00/12 ounces,94.0
9.0,8.0,9.0,Light,"Gedeo Zone, SNNPR, southern Ethiopia",NT $329/8 ounces,94.0
9.0,8.0,9.0,Light,"Cauca Department, Colombia",$36.00/8 ounces,93.0
9.0,9.0,9.0,Light,"Piendamó, Cauca Department, Colombia",NT $500/100 grams,94.0
9.0,9.0,9.0,Medium-Light,"Guji Zone, Oromia Region, southern Ethiopia",NT $580/454 grams,94.0
9.0,9.0,9.0,Medium-Light,"Cauca Department, Colombia",$36.00/8 ounces,94.0
9.0,9.0,9.0,Light,"Muruta Commune, Kayanza Province, Burundi",$23.00/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"La Argentina, Huila Department, Colombia",$22.00/8 ounces,94.0
9.0,9.0,9.0,Light,"Saraguro, Loja, Ecuador",$22.00/8 ounces,94.0
9.0,9.0,10.0,Light,"Jimma Zone, Oromia Region, southern Ethiopia",NT $600/200 grams,96.0
9.0,9.0,9.0,Medium-Light,"El Sapito, San Martin Jilotepeque, Chimaltenango, Guatemala",$32.00/12 ounces,93.0
9.0,9.0,9.0,Light,"Holualoa, Hawai’i Island, Hawaii",$80/4 ounces,95.0
9.0,9.0,9.0,Light,"Paso Ancho, Panama",NT 350/8 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Santa Clara, Panama",NT 310/8 ounces,94.0
9.0,9.0,9.0,Light,"Sidama growing region, southern Ethiopia",NT 220/8 ounces,95.0
9.0,9.0,10.0,Light,"Kirinyaga District, south-central Kenya",NT 360/8 ounces,96.0
9.0,9.0,9.0,Light,"Kibugu, Embu County, Kenya",$23.00/12 ounces,94.0
9.0,9.0,9.0,Light,"Acevedo, Huila Department, Colombia",$17.00/100 grams,95.0
9.0,8.0,9.0,Light,"Huila Department, Colombia",$18.99/8 ounces,93.0
9.0,8.0,9.0,Light,"Tolima Department, Colombia",NT $300/8 ounces,93.0
9.0,9.0,9.0,Light,"Ngoma Sector, Nyaruguru District, Southern Province, Rwanda",$22.00/12 ounces,93.0
9.0,9.0,9.0,Light,"Quindio Department, Colombia",$18.99/8 ounces,93.0
8.0,9.0,9.0,Light,"Cauca Department, Colombia",$24.00/150 grams,92.0
9.0,9.0,9.0,Light,"Huila Department, Colombia",$24.00/150 grams,93.0
9.0,9.0,9.0,Light,,$28.00/150 grams,94.0
9.0,8.0,9.0,Light,"Vereda, Huila Department, Colombia",$21.95/12 ounces,93.0
9.0,9.0,9.0,Light,"Guji Zone, southern Ethiopia",NT $480/227 grams,95.0
8.0,9.0,9.0,Light,"Kulai, Johor, Malaysia",$40.00/4 ounces,92.0
9.0,8.0,9.0,Light,"Kayanza, Burundi",$20.00/12 ounces,93.0
9.0,9.0,9.0,Light,"Armenia, Quindio Department, Colombia",$51.00/12 ounces,94.0
9.0,8.0,9.0,Medium-Light,"Piendamó, Cauca Department, Colombia",$23.00/250 grams,93.0
9.0,8.0,9.0,Medium-Light,"Huila Department, Colombia",$26.00/12 ounces,93.0
8.0,9.0,9.0,Light,"Worka Chelbessa, Gedeb, Ethiopia",$25.00/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Guji Zone, Oromia region, Ethiopia",$25.50/12 ounces,94.0
8.0,9.0,8.0,Medium,Africa; Indonesia; Central America,$14.00/16 ounces,90.0
8.0,8.0,9.0,Medium-Light,Colombia,$14.99/12 ounces,91.0
9.0,9.0,9.0,Medium,Indonesia; Colombia; Kenya,$22.00/12 ounces,92.0
9.0,8.0,9.0,Light,"Kayanza, Burundi",$40.00/250 grams,92.0
9.0,9.0,9.0,Light,"Juayúa, Apaneca Illamatepec, El Salvador",$20.00/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,"Perez Zeldon, San Jose, Costa Rica",$18.00/12 ounces,93.0
9.0,8.0,9.0,Light,"Guji Zone, Oromia region, southern Ethiopia",NT $580/227 grams,94.0
9.0,9.0,10.0,Light,"Piendamó, Cauca Department, Colombia",$20.00/8 ounces,96.0
9.0,9.0,9.0,Light,"Yirgacheffe growing region, south-central Ethiopia",$21.00/12 ounces,95.0
9.0,9.0,9.0,Light,"Ka‘ū growing district, Big Island of Hawai’i",$35.00/8 ounces,95.0
9.0,9.0,9.0,Light,"San Jose de Minas, Pichincha, Ecuador",$20.00/.8 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Bona Zuria Woreda, Sidamo growing region, southern Ethiopia",NT $650/200 grams,93.0
9.0,9.0,9.0,Light,"Sidamo growing region, southern Ethiopia",NT $550/227 grams,95.0
8.0,8.0,8.0,Medium,"Tarrazu, Costa Rica",$11.50/16 ounces,88.0
8.0,7.0,8.0,Medium,Not disclosed,$11.50/16 ounces,87.0
9.0,8.0,9.0,Medium-Light,Kenya,$28.00/12 ounces,94.0
9.0,8.0,9.0,Light,"Valle de Cauca, Cauca Department, Colombia",$26.00/10 ounces,93.0
9.0,8.0,9.0,Light,"Huila Department, Colombia",$29.00/10 ounces,94.0
9.0,9.0,9.0,Light,"Pitalito, Huila Department, Colombia",$35.00/12 ounces,93.0
8.0,8.0,8.0,Light,Colombia; Ethiopia,NT $350/8 ounces,88.0
9.0,8.0,9.0,Light,"Wensho Woreda, Sidamo growing region, Ethiopia",$17.00/12 ounces,93.0
9.0,8.0,9.0,Light,"Quindio Department, Colombia",$30.00/8 ounces,93.0
9.0,9.0,9.0,Light,"Piendamo, Cauca Department, Colombia",$38.00/8 ounces,94.0
8.0,8.0,9.0,Medium-Light,Guatemala; Colombia; Brazil; Myanmar,NT $480/227 grams,91.0
9.0,9.0,10.0,Medium-Light,"Piendamo, Cauca Department, Colombia",$33.00/8 ounces,96.0
9.0,9.0,9.0,Medium-Light,"Alishan, Taiwan","NT $1,100/4 ounces",94.0
8.0,9.0,9.0,Medium-Light,"Sidamo growing region, southern Ethiopia",NT $490/4 ounces,94.0
9.0,9.0,9.0,Medium-Light,"Piendamo, Cauca Department, Colombia",NT $330/8 ounce,93.0
8.0,9.0,9.0,Medium-Light,"Guji Zone, Oromia region, southern Ethiopia",$19.00/12 ounces,92.0
9.0,8.0,9.0,Light,"Tarrazu, Costa Rica",$20.00/12 ounces,93.0
9.0,9.0,9.0,Light,"Sidamo growing region, southern Ethiopia",$19.00/12 ounces,94.0
9.0,9.0,9.0,Light,"Alajuela, Central Valley, Costa Rica",$16.00/6 ounces,94.0
10.0,9.0,10.0,Light,"Boquete growing region, western Panama","NT $1,695/4 ounces",97.0
9.0,8.0,9.0,Medium-Light,Papua New Guinea,NT $500/8 ounces,92.0
8.0,9.0,9.0,Light,"Sidamo growing region, Ethiopia",NT $500/8 ounces,92.0
9.0,8.0,9.0,Light,"Djimma Limu, Sidamo growing region, Ethiopia",NT $500/8 ounces,93.0
9.0,9.0,9.0,Light,"La Paz, Marcala growing region, Honduras",$20.00/8 ounces,94.0
9.0,9.0,9.0,Light,"Alajuela, Central Valley, Costa Rica",$28.00/12 ounces,94.0
9.0,9.0,9.0,Light,"Alajuela, Central Valley, Costa Rica",$29.00//12 ounces,95.0
8.0,9.0,9.0,Light,"Sidamo growing region, southern Ethiopia",NT $399/8 ounces,92.0
8.0,9.0,9.0,Medium,Central America; South America,$18.50/16 ounces,93.0
9.0,9.0,9.0,Light,"Guji Zone, Oromia region, southern Ethiopia",$21.00/12 ounces,93.0
9.0,9.0,9.0,Medium-Light,,$19.00/12 ounces,93.0
9.0,9.0,9.0,Light,"Chirripo, Brunca growing region, Costa Rica",$16.00/12 ounces,94.0
9.0,8.0,9.0,Light,"Aponte, Nariño Department, Colombia",$23.00/12 ounces,94.0
9.0,8.0,9.0,Light,"Santa Ana, El Salvador",$22.00/8 ounces,94.0
9.0,9.0,9.0,Light,"Alajuela, Central Valley, Costa Rica",$25.00/12 ounces,94.0
9.0,9.0,9.0,Light,"Alajuela, Central Valley, Costa Rica",$19.00/8 ounces,94.0
